uuid,slug,name,website,found,num_files,sources,errors
d8b15c46-24ee-4f67-9348-dc3328b458c2,brooklyn-crab,Brooklyn Crab,https://www.brooklyncrab.com,0,0,,homepage_is_error_page
fe771e6d-6b8a-4a1f-b337-c4e697e6c64c,brooklyn-deli,Brooklyn Deli,https://brooklyndelicatessen.com,0,0,,homepage_is_error_page
353adca8-e5e8-4cef-96dd-698f5412c6af,brooklyn-diner,Brooklyn Diner,https://www.brooklyndiner.com/location/brooklyn-diner-57st/,0,0,,homepage_is_error_page
7131285d-d4c2-4471-ad98-4a989d635b04,brooklyn-diner,Brooklyn Diner,https://www.brooklyndiner.com/location/brooklyn-diner-times-square/,0,0,,homepage_is_error_page
02780c09-66de-4b71-99df-245678896061,brownstone-pancake-factory,Brownstone Pancake Factory,https://www.brownstonepancakefactory.com/,0,0,,homepage_is_error_page
9670e306-87f3-4877-b6aa-4288b6145f94,brushstroke,Brushstroke,https://davidbouley.com/,1,1,official,error_page:https://davidbouley.com/menu:404;error_page:https://davidbouley.com/menus:404;error_page:https://davidbouley.com/our-menu:404;error_page:https://davidbouley.com/our-menus:404;error_page:https://davidbouley.com/food-menu:404;error_page:https://davidbouley.com/food-menus:404;error_page:https://davidbouley.com/dinner-menu:404;error_page:https://davidbouley.com/lunch-menu:404;error_page:https://davidbouley.com/brunch-menu:404;error_page:https://davidbouley.com/breakfast-menu:404;error_page:https://davidbouley.com/kids-menu:404;error_page:https://davidbouley.com/kid-menu:404;error_page:https://davidbouley.com/kids:404;error_page:https://davidbouley.com/drinks-menu:404;error_page:https://davidbouley.com/drink-menu:404;error_page:https://davidbouley.com/beverages-menu:404;error_page:https://davidbouley.com/beverage-menu:404;error_page:https://davidbouley.com/wine-menu:404;error_page:https://davidbouley.com/dessert-menu:404;error_page:https://davidbouley.com/specials:404;error_page:https://davidbouley.com/daily-specials:404;error_page:https://davidbouley.com/today-specials:404;error_page:https://davidbouley.com/buffet-menu:404;error_page:https://davidbouley.com/takeaway-menu:404;error_page:https://davidbouley.com/take-out-menu:404;error_page:https://davidbouley.com/delivery-menu:404;error_page:https://davidbouley.com/order-online/menu:404;error_page:https://davidbouley.com/order/menu:404;error_page:https://davidbouley.com/menu.html:404;error_page:https://davidbouley.com/menus.html:404;error_page:https://davidbouley.com/our-menu.html:404;error_page:https://davidbouley.com/food-menu.html:404;error_page:https://davidbouley.com/lunch-menu.html:404;error_page:https://davidbouley.com/dinner-menu.html:404;error_page:https://davidbouley.com/menu.pdf:404;error_page:https://davidbouley.com/menus.pdf:404;error_page:https://davidbouley.com/our-menu.pdf:404;error_page:https://davidbouley.com/food-menu.pdf:404;error_page:https://davidbouley.com/dinner-menu.pdf:404;error_page:https://davidbouley.com/lunch-menu.pdf:404;error_page:https://davidbouley.com/brunch-menu.pdf:404;error_page:https://davidbouley.com/breakfast-menu.pdf:404;error_page:https://davidbouley.com/kids-menu.pdf:404;error_page:https://davidbouley.com/drinks-menu.pdf:404;error_page:https://davidbouley.com/drink-menu.pdf:404;error_page:https://davidbouley.com/takeaway-menu.pdf:404;error_page:https://davidbouley.com/take-out-menu.pdf:404;error_page:https://davidbouley.com/dessert-menu.pdf:404;error_page:https://davidbouley.com/wine-menu.pdf:404;error_page:https://davidbouley.com/specials.pdf:404;error_page:https://davidbouley.com/buffet-menu.pdf:404;error_page:https://davidbouley.com/wp-content/uploads/menu.pdf:404;error_page:https://davidbouley.com/wp-content/uploads/menus.pdf:404;error_page:https://davidbouley.com/wp-content/uploads/2023/menu.pdf:404;error_page:https://davidbouley.com/wp-content/uploads/2024/menu.pdf:404;error_page:https://davidbouley.com/wp-content/uploads/2022/menu.pdf:404;error_page:https://davidbouley.com/files/menu.pdf:404;error_page:https://davidbouley.com/uploads/menu.pdf:404;error_page:https://davidbouley.com/download/menu.pdf:404;error_page:https://davidbouley.com/documents/menu.pdf:404;error_page:https://davidbouley.com/docs/menu.pdf:404;error_page:https://davidbouley.com/menu/dinner:404;error_page:https://davidbouley.com/menu/brunch:404;error_page:https://davidbouley.com/menu/breakfast:404;error_page:https://davidbouley.com/menu/drinks:404;error_page:https://davidbouley.com/menu/beverages:404;error_page:https://davidbouley.com/menu/kids:404;error_page:https://davidbouley.com/menu/dessert:404;error_page:https://davidbouley.com/menu/specials:404;error_page:https://davidbouley.com/restaurant-menu:404;error_page:https://davidbouley.com/the-menu:404;error_page:https://davidbouley.com/menus-list:404;error_page:https://davidbouley.com/full-menu:404;error_page:https://davidbouley.com/complete-menu:404;error_page:https://davidbouley.com/menu-card:404;error_page:https://davidbouley.com/menu-list:404;error_page:https://davidbouley.com/food:404;error_page:https://davidbouley.com/eat:404;error_page:https://davidbouley.com/order:404;error_page:https://davidbouley.com/order-online:404
2ba1e043-97d2-44a3-a576-825e3883eb80,bubba-gump-shrimp-company,Bubba Gump Shrimp Company,https://www.bubbagump.com/locations/new-york-city/,0,0,,homepage_is_error_page
85eca3c7-4a96-4487-92ae-b553eedf36ed,burp-bowl-cafe,Burp Bowl Cafe,https://www.burpbowlcafe-ny.com/,0,0,,homepage_is_error_page
e34b0750-1e32-4ef0-a751-2b7ffba4061b,bustan,Bustan,https://bustannyc.com,1,2,official,error_page:https://bustannyc.com/new-york-bustan-food-menu:200;fetch_failed:https://www.opentable.com/restref/client/?restref=118003&lang=en-US&ot_source=Restaurant%20website&corrid=686bcb99-3652-468f-a8de-be5abb30852f:None:None;error_page:https://bustannyc.com/menu:404;error_page:https://bustannyc.com/menus:404;error_page:https://bustannyc.com/our-menu:404;error_page:https://bustannyc.com/our-menus:404;error_page:https://bustannyc.com/food-menu:404;error_page:https://bustannyc.com/food-menus:404;error_page:https://bustannyc.com/dinner-menu:404;error_page:https://bustannyc.com/lunch-menu:404;error_page:https://bustannyc.com/brunch-menu:404;error_page:https://bustannyc.com/breakfast-menu:404;error_page:https://bustannyc.com/kids-menu:404;error_page:https://bustannyc.com/kid-menu:404;error_page:https://bustannyc.com/kids:404;error_page:https://bustannyc.com/drinks-menu:404;error_page:https://bustannyc.com/drink-menu:404;error_page:https://bustannyc.com/beverages-menu:404;error_page:https://bustannyc.com/beverage-menu:404;error_page:https://bustannyc.com/wine-menu:404;error_page:https://bustannyc.com/dessert-menu:404;error_page:https://bustannyc.com/specials:404;error_page:https://bustannyc.com/daily-specials:404;error_page:https://bustannyc.com/today-specials:404;error_page:https://bustannyc.com/buffet-menu:404;error_page:https://bustannyc.com/takeaway-menu:404;error_page:https://bustannyc.com/take-out-menu:404;error_page:https://bustannyc.com/delivery-menu:404;error_page:https://bustannyc.com/order-online/menu:404;error_page:https://bustannyc.com/order/menu:404;error_page:https://bustannyc.com/menu.html:404;error_page:https://bustannyc.com/menus.html:404;error_page:https://bustannyc.com/our-menu.html:404;error_page:https://bustannyc.com/food-menu.html:404;error_page:https://bustannyc.com/lunch-menu.html:404;error_page:https://bustannyc.com/dinner-menu.html:404;error_page:https://bustannyc.com/menu.pdf:404;error_page:https://bustannyc.com/menus.pdf:404;error_page:https://bustannyc.com/our-menu.pdf:404;error_page:https://bustannyc.com/food-menu.pdf:404;error_page:https://bustannyc.com/dinner-menu.pdf:404;error_page:https://bustannyc.com/lunch-menu.pdf:404;error_page:https://bustannyc.com/brunch-menu.pdf:404;error_page:https://bustannyc.com/breakfast-menu.pdf:404;error_page:https://bustannyc.com/kids-menu.pdf:404;error_page:https://bustannyc.com/drinks-menu.pdf:404;error_page:https://bustannyc.com/drink-menu.pdf:404;error_page:https://bustannyc.com/takeaway-menu.pdf:404;error_page:https://bustannyc.com/take-out-menu.pdf:404;error_page:https://bustannyc.com/dessert-menu.pdf:404;error_page:https://bustannyc.com/wine-menu.pdf:404;error_page:https://bustannyc.com/specials.pdf:404;error_page:https://bustannyc.com/buffet-menu.pdf:404;error_page:https://bustannyc.com/wp-content/uploads/menu.pdf:404;error_page:https://bustannyc.com/wp-content/uploads/menus.pdf:404;error_page:https://bustannyc.com/wp-content/uploads/2023/menu.pdf:404;error_page:https://bustannyc.com/wp-content/uploads/2024/menu.pdf:404;error_page:https://bustannyc.com/wp-content/uploads/2022/menu.pdf:404;error_page:https://bustannyc.com/files/menu.pdf:404;error_page:https://bustannyc.com/uploads/menu.pdf:404;error_page:https://bustannyc.com/download/menu.pdf:404;error_page:https://bustannyc.com/documents/menu.pdf:404;error_page:https://bustannyc.com/docs/menu.pdf:404;error_page:https://bustannyc.com/menu/dinner:404;error_page:https://bustannyc.com/menu/lunch:404;error_page:https://bustannyc.com/menu/brunch:404;error_page:https://bustannyc.com/menu/breakfast:404;error_page:https://bustannyc.com/menu/drinks:404;error_page:https://bustannyc.com/menu/beverages:404;error_page:https://bustannyc.com/menu/kids:404;error_page:https://bustannyc.com/menu/dessert:404;error_page:https://bustannyc.com/menu/specials:404;error_page:https://bustannyc.com/restaurant-menu:404;error_page:https://bustannyc.com/the-menu:404;error_page:https://bustannyc.com/menus-list:404;error_page:https://bustannyc.com/full-menu:404;error_page:https://bustannyc.com/complete-menu:404;error_page:https://bustannyc.com/menu-card:404;error_page:https://bustannyc.com/menu-list:404;error_page:https://bustannyc.com/food:404;error_page:https://bustannyc.com/eat:404;error_page:https://bustannyc.com/order:404;error_page:https://bustannyc.com/order-online:404
3e6f9956-9872-485d-9701-41a918a6207e,caf-fiorello,Café Fiorello,https://www.cafefiorello.com/,0,0,,homepage_is_error_page
951ce16d-6d83-48fe-a95f-669f23a9b5b1,caf-habana,Café Habana,https://www.cafehabana.com/menu/cafe-habana-nyc/,0,0,,homepage_is_error_page
fbb4f489-12fb-4217-bc27-4d0445288cb7,cafe-antonio-s,Cafe Antonio's,https://www.cafeantonio.com/,1,4,official,error_page:https://www.cafeantonio.com/services:200;error_page:https://www.cafeantonio.com/team:200;error_page:https://www.cafeantonio.com/menu:404;error_page:https://www.cafeantonio.com/menus:404;error_page:https://www.cafeantonio.com/our-menu:404;error_page:https://www.cafeantonio.com/our-menus:404;error_page:https://www.cafeantonio.com/food-menu:404;error_page:https://www.cafeantonio.com/food-menus:404;error_page:https://www.cafeantonio.com/dinner-menu:404;error_page:https://www.cafeantonio.com/lunch-menu:404;error_page:https://www.cafeantonio.com/brunch-menu:404;error_page:https://www.cafeantonio.com/breakfast-menu:404;error_page:https://www.cafeantonio.com/kids-menu:404;error_page:https://www.cafeantonio.com/kid-menu:404;error_page:https://www.cafeantonio.com/kids:404;error_page:https://www.cafeantonio.com/drinks-menu:404;error_page:https://www.cafeantonio.com/drink-menu:404;error_page:https://www.cafeantonio.com/beverages-menu:404;error_page:https://www.cafeantonio.com/beverage-menu:404;error_page:https://www.cafeantonio.com/wine-menu:404;error_page:https://www.cafeantonio.com/dessert-menu:404;error_page:https://www.cafeantonio.com/specials:404;error_page:https://www.cafeantonio.com/daily-specials:404;error_page:https://www.cafeantonio.com/today-specials:404;error_page:https://www.cafeantonio.com/buffet-menu:404;error_page:https://www.cafeantonio.com/takeaway-menu:404;error_page:https://www.cafeantonio.com/take-out-menu:404;error_page:https://www.cafeantonio.com/delivery-menu:404;error_page:https://www.cafeantonio.com/order-online/menu:404;error_page:https://www.cafeantonio.com/order/menu:404;error_page:https://www.cafeantonio.com/menu.html:404;error_page:https://www.cafeantonio.com/menus.html:404;error_page:https://www.cafeantonio.com/our-menu.html:404;error_page:https://www.cafeantonio.com/food-menu.html:404;error_page:https://www.cafeantonio.com/lunch-menu.html:404;error_page:https://www.cafeantonio.com/dinner-menu.html:404;error_page:https://www.cafeantonio.com/menu.pdf:404;error_page:https://www.cafeantonio.com/menus.pdf:404;error_page:https://www.cafeantonio.com/our-menu.pdf:404;error_page:https://www.cafeantonio.com/food-menu.pdf:404;error_page:https://www.cafeantonio.com/dinner-menu.pdf:404;error_page:https://www.cafeantonio.com/lunch-menu.pdf:404;error_page:https://www.cafeantonio.com/brunch-menu.pdf:404;error_page:https://www.cafeantonio.com/breakfast-menu.pdf:404;error_page:https://www.cafeantonio.com/kids-menu.pdf:404;error_page:https://www.cafeantonio.com/drinks-menu.pdf:404;error_page:https://www.cafeantonio.com/drink-menu.pdf:404;error_page:https://www.cafeantonio.com/takeaway-menu.pdf:404;error_page:https://www.cafeantonio.com/take-out-menu.pdf:404;error_page:https://www.cafeantonio.com/dessert-menu.pdf:404;error_page:https://www.cafeantonio.com/wine-menu.pdf:404;error_page:https://www.cafeantonio.com/specials.pdf:404;error_page:https://www.cafeantonio.com/buffet-menu.pdf:404;error_page:https://www.cafeantonio.com/wp-content/uploads/menu.pdf:404;error_page:https://www.cafeantonio.com/wp-content/uploads/menus.pdf:404;error_page:https://www.cafeantonio.com/wp-content/uploads/2023/menu.pdf:404;error_page:https://www.cafeantonio.com/wp-content/uploads/2024/menu.pdf:404;error_page:https://www.cafeantonio.com/wp-content/uploads/2022/menu.pdf:404;error_page:https://www.cafeantonio.com/files/menu.pdf:404;error_page:https://www.cafeantonio.com/uploads/menu.pdf:404;error_page:https://www.cafeantonio.com/download/menu.pdf:404;error_page:https://www.cafeantonio.com/documents/menu.pdf:404;error_page:https://www.cafeantonio.com/docs/menu.pdf:404;error_page:https://www.cafeantonio.com/menu/dinner:404;error_page:https://www.cafeantonio.com/menu/lunch:404;error_page:https://www.cafeantonio.com/menu/brunch:404;error_page:https://www.cafeantonio.com/menu/breakfast:404;error_page:https://www.cafeantonio.com/menu/drinks:404;error_page:https://www.cafeantonio.com/menu/beverages:404;error_page:https://www.cafeantonio.com/menu/kids:404;error_page:https://www.cafeantonio.com/menu/dessert:404;error_page:https://www.cafeantonio.com/menu/specials:404;error_page:https://www.cafeantonio.com/restaurant-menu:404;error_page:https://www.cafeantonio.com/the-menu:404;error_page:https://www.cafeantonio.com/menus-list:404;error_page:https://www.cafeantonio.com/full-menu:404;error_page:https://www.cafeantonio.com/complete-menu:404;error_page:https://www.cafeantonio.com/menu-card:404;error_page:https://www.cafeantonio.com/menu-list:404;error_page:https://www.cafeantonio.com/food:404;error_page:https://www.cafeantonio.com/eat:404;error_page:https://www.cafeantonio.com/order:404;error_page:https://www.cafeantonio.com/order-online:404
49c5f9d9-e96c-48b0-9339-0ddbf761ce4a,cafe-chili,Cafe Chili,https://www.cafechilithainy.com,0,0,,homepage_is_error_page
54ec13a0-8864-4a63-b9cc-4ff7aa797905,cafe-cluny,Cafe Cluny,https://www.cafecluny.com/,0,0,,homepage_is_error_page
85a1192e-c8a1-44e8-b534-8e4b262a89d8,cafe-d-alsace,Cafe d'Alsace,https://www.cafedalsace.com,0,0,,homepage_is_error_page
c929409f-e9b7-4bb7-9dd6-75544c981dd2,cafe-luxembourg,Cafe Luxembourg,https://cafeluxembourg.com/,0,0,,homepage_is_error_page
c88dc120-9aba-4cab-952a-1ad570261c0c,cafe-paradiso,Cafe Paradiso,https://www.cafeparadisonyc.com/,0,0,,homepage_is_error_page
314e72d6-e54d-4af0-bb68-234290a1a3ca,cafe-salamanca,Cafe Salamanca,http://www.cafesalamanca.com/,0,0,,homepage_is_error_page
00d4ffae-b184-40f5-a7b8-753167f9538e,cafe-spaghetti,Cafe Spaghetti,https://www.cafespaghetti.com,0,0,,homepage_is_error_page
25c03299-27f7-46ef-a342-ccf0c6d57ad9,calexico,Calexico,https://www.calexico.com/location/greenpoint/,0,0,menupages.com,homepage_is_error_page
744433db-33d5-4fa4-b9d2-389ce5b39e06,calexico,Calexico,https://www.calexico.com/location/upper-east-side/,0,0,menupages.com,homepage_is_error_page
fa66dbf1-5139-45d2-8eb4-5537a64fb64f,calexico,Calexico,https://www.calexico.com/location/park-slope/,0,0,menupages.com,homepage_is_error_page
d03515b6-ecc9-41a0-9fe5-cc297df349b4,calle-dao,Calle Dao,https://www.calledao.com/bryant-park/,0,0,,homepage_is_error_page
c65251a6-dbad-410b-b74d-b410d5eb4fda,camag-ey-restaurant,Camagüey Restaurant,http://www.1800restaurante.com/,0,0,,homepage_is_error_page
a8b04327-d51a-4c72-8a16-0555903e34cf,camillo,Camillo,https://www.camillobk.com,1,3,official,error_page:https://www.camillobk.com/daily-menu:200;error_page:https://www.camillobk.com/menu:404;error_page:https://www.camillobk.com/menus:404;error_page:https://www.camillobk.com/our-menu:404;error_page:https://www.camillobk.com/our-menus:404;error_page:https://www.camillobk.com/food-menu:404;error_page:https://www.camillobk.com/food-menus:404;error_page:https://www.camillobk.com/dinner-menu:404;error_page:https://www.camillobk.com/lunch-menu:404;error_page:https://www.camillobk.com/brunch-menu:404;error_page:https://www.camillobk.com/breakfast-menu:404;error_page:https://www.camillobk.com/kids-menu:404;error_page:https://www.camillobk.com/kid-menu:404;error_page:https://www.camillobk.com/kids:404;error_page:https://www.camillobk.com/drinks-menu:404;error_page:https://www.camillobk.com/drink-menu:404;error_page:https://www.camillobk.com/beverages-menu:404;error_page:https://www.camillobk.com/beverage-menu:404;error_page:https://www.camillobk.com/wine-menu:404;error_page:https://www.camillobk.com/dessert-menu:404;error_page:https://www.camillobk.com/specials:404;error_page:https://www.camillobk.com/daily-specials:404;error_page:https://www.camillobk.com/today-specials:404;error_page:https://www.camillobk.com/buffet-menu:404;error_page:https://www.camillobk.com/takeaway-menu:404;error_page:https://www.camillobk.com/take-out-menu:404;error_page:https://www.camillobk.com/delivery-menu:404;error_page:https://www.camillobk.com/order-online/menu:404;error_page:https://www.camillobk.com/order/menu:404;error_page:https://www.camillobk.com/menu.html:404;error_page:https://www.camillobk.com/menus.html:404;error_page:https://www.camillobk.com/our-menu.html:404;error_page:https://www.camillobk.com/food-menu.html:404;error_page:https://www.camillobk.com/lunch-menu.html:404;error_page:https://www.camillobk.com/dinner-menu.html:404;error_page:https://www.camillobk.com/menu.pdf:404;error_page:https://www.camillobk.com/menus.pdf:404;error_page:https://www.camillobk.com/our-menu.pdf:404;error_page:https://www.camillobk.com/food-menu.pdf:404;error_page:https://www.camillobk.com/dinner-menu.pdf:404;error_page:https://www.camillobk.com/lunch-menu.pdf:404;error_page:https://www.camillobk.com/brunch-menu.pdf:404;error_page:https://www.camillobk.com/breakfast-menu.pdf:404;error_page:https://www.camillobk.com/kids-menu.pdf:404;error_page:https://www.camillobk.com/drinks-menu.pdf:404;error_page:https://www.camillobk.com/drink-menu.pdf:404;error_page:https://www.camillobk.com/takeaway-menu.pdf:404;error_page:https://www.camillobk.com/take-out-menu.pdf:404;error_page:https://www.camillobk.com/dessert-menu.pdf:404;error_page:https://www.camillobk.com/wine-menu.pdf:404;error_page:https://www.camillobk.com/specials.pdf:404;error_page:https://www.camillobk.com/buffet-menu.pdf:404;error_page:https://www.camillobk.com/wp-content/uploads/menu.pdf:404;error_page:https://www.camillobk.com/wp-content/uploads/menus.pdf:404;error_page:https://www.camillobk.com/wp-content/uploads/2023/menu.pdf:404;error_page:https://www.camillobk.com/wp-content/uploads/2024/menu.pdf:404;error_page:https://www.camillobk.com/wp-content/uploads/2022/menu.pdf:404;error_page:https://www.camillobk.com/files/menu.pdf:404;error_page:https://www.camillobk.com/uploads/menu.pdf:404;error_page:https://www.camillobk.com/download/menu.pdf:404;error_page:https://www.camillobk.com/documents/menu.pdf:404;error_page:https://www.camillobk.com/docs/menu.pdf:404;error_page:https://www.camillobk.com/menu/dinner:404;error_page:https://www.camillobk.com/menu/lunch:404;error_page:https://www.camillobk.com/menu/brunch:404;error_page:https://www.camillobk.com/menu/breakfast:404;error_page:https://www.camillobk.com/menu/drinks:404;error_page:https://www.camillobk.com/menu/beverages:404;error_page:https://www.camillobk.com/menu/kids:404;error_page:https://www.camillobk.com/menu/dessert:404;error_page:https://www.camillobk.com/menu/specials:404;error_page:https://www.camillobk.com/restaurant-menu:404;error_page:https://www.camillobk.com/the-menu:404;error_page:https://www.camillobk.com/menus-list:404;error_page:https://www.camillobk.com/full-menu:404;error_page:https://www.camillobk.com/complete-menu:404;error_page:https://www.camillobk.com/menu-card:404;error_page:https://www.camillobk.com/menu-list:404;error_page:https://www.camillobk.com/food:404;error_page:https://www.camillobk.com/eat:404;error_page:https://www.camillobk.com/order:404;error_page:https://www.camillobk.com/order-online:404
0add7268-7725-4e1c-9c91-e2a5d09d9cf8,campania,Campania,https://campaniacoalfiredpizza.com/,0,0,menupages.com,homepage_is_error_page
20c597e6-e347-473c-95cc-319b5ddc355d,campania,Campania,https://campaniacoalfiredpizza.com/,0,0,menupages.com,homepage_is_error_page
d482b8ec-2dc8-4c16-804b-418a120729d0,cantina-mexicana,Cantina Mexicana,https://www.cantinamexicanasi.com/,0,0,,homepage_is_error_page
704c6871-6c07-4238-a7e0-974400bc66a7,cappuccino-cafe,Cappuccino Cafe,https://www.cappcafebayridge.com,1,5,official,error_page:https://www.cappcafebayridge.com/dinner-menu:200;error_page:https://www.cappcafebayridge.com/menu:404;error_page:https://www.cappcafebayridge.com/menus:404;error_page:https://www.cappcafebayridge.com/our-menu:404;error_page:https://www.cappcafebayridge.com/our-menus:404;error_page:https://www.cappcafebayridge.com/food-menu:404;error_page:https://www.cappcafebayridge.com/food-menus:404;error_page:https://www.cappcafebayridge.com/lunch-menu:404;error_page:https://www.cappcafebayridge.com/brunch-menu:404;error_page:https://www.cappcafebayridge.com/breakfast-menu:404;error_page:https://www.cappcafebayridge.com/kids-menu:404;error_page:https://www.cappcafebayridge.com/kid-menu:404;error_page:https://www.cappcafebayridge.com/kids:404;error_page:https://www.cappcafebayridge.com/drinks-menu:404;error_page:https://www.cappcafebayridge.com/drink-menu:404;error_page:https://www.cappcafebayridge.com/beverages-menu:404;error_page:https://www.cappcafebayridge.com/beverage-menu:404;error_page:https://www.cappcafebayridge.com/wine-menu:404;error_page:https://www.cappcafebayridge.com/dessert-menu:404;error_page:https://www.cappcafebayridge.com/specials:404;error_page:https://www.cappcafebayridge.com/daily-specials:404;error_page:https://www.cappcafebayridge.com/menu.html:400;error_page:https://www.cappcafebayridge.com/menus.html:400;error_page:https://www.cappcafebayridge.com/our-menu.html:400;error_page:https://www.cappcafebayridge.com/food-menu.html:400;error_page:https://www.cappcafebayridge.com/lunch-menu.html:400;error_page:https://www.cappcafebayridge.com/dinner-menu.html:400;error_page:https://www.cappcafebayridge.com/menu.pdf:400;error_page:https://www.cappcafebayridge.com/menus.pdf:400;error_page:https://www.cappcafebayridge.com/our-menu.pdf:400;error_page:https://www.cappcafebayridge.com/food-menu.pdf:400;error_page:https://www.cappcafebayridge.com/take-out-menu.pdf:400;error_page:https://www.cappcafebayridge.com/dessert-menu.pdf:400;error_page:https://www.cappcafebayridge.com/wine-menu.pdf:400;error_page:https://www.cappcafebayridge.com/specials.pdf:400;error_page:https://www.cappcafebayridge.com/buffet-menu.pdf:400;error_page:https://www.cappcafebayridge.com/wp-content/uploads/menu.pdf:404;error_page:https://www.cappcafebayridge.com/wp-content/uploads/menus.pdf:404;error_page:https://www.cappcafebayridge.com/wp-content/uploads/2023/menu.pdf:404;error_page:https://www.cappcafebayridge.com/wp-content/uploads/2024/menu.pdf:404;error_page:https://www.cappcafebayridge.com/wp-content/uploads/2022/menu.pdf:404;error_page:https://www.cappcafebayridge.com/documents/menu.pdf:404;error_page:https://www.cappcafebayridge.com/docs/menu.pdf:404;error_page:https://www.cappcafebayridge.com/menu/dinner:404;error_page:https://www.cappcafebayridge.com/menu/lunch:404;error_page:https://www.cappcafebayridge.com/menu/brunch:404;error_page:https://www.cappcafebayridge.com/menu/breakfast:404;error_page:https://www.cappcafebayridge.com/menu/drinks:404;error_page:https://www.cappcafebayridge.com/menu/beverages:404;error_page:https://www.cappcafebayridge.com/menu/kids:404;error_page:https://www.cappcafebayridge.com/menu/dessert:404;error_page:https://www.cappcafebayridge.com/complete-menu:404;error_page:https://www.cappcafebayridge.com/menu-card:404;error_page:https://www.cappcafebayridge.com/menu-list:404;error_page:https://www.cappcafebayridge.com/food:404;error_page:https://www.cappcafebayridge.com/eat:404;error_page:https://www.cappcafebayridge.com/order:404;error_page:https://www.cappcafebayridge.com/order-online:404
